id,collect_case_id,order_id,can_recall_time,collect_status,collect_amount,repaid_amount,repaid_time,create_time,update_time,collector_id,collect_time,contact_relation,contact_status,repay_willingness,remark,remark-update_time,remark-create_time
1172174,bc38df2d-f1d0-4958-985d-2d3b0d230eee,GC_296146eb-9e64-43a8-8195-36a6909cef96,12/4/2021 0:00,10,1605,2805,12/3/2021 0:00,11/30/2021 6:55,12/3/2021 0:00,1.46566e+18,12/1/2021 12:01,11.0,9.0,5.0,K,12/1/2021 12:01,12/1/2021 12:01
1090147,7fc6f77c-0d74-46ea-8cc3-c095201b90c9,GC_8c6bb37e-7a46-4c18-a295-2da779d2b134,11/29/2021 0:00,15,0,0,,11/26/2021 1:47,11/29/2021 1:01,1.46342e+18,11/28/2021 17:40,1.0,3.0,5.0,No responde,11/28/2021 17:40,11/28/2021 17:40
1107448,ba1f8885-cfe0-470c-8cb0-bd13d7e99e92,GC_0f553d7b-ce3e-4e39-95c9-c54f53e401de,11/28/2021 0:00,15,0,0,,11/27/2021 1:43,11/28/2021 1:03,1.46377e+18,11/27/2021 10:41,1.0,3.0,5.0,M贸vil ,11/27/2021 10:41,11/27/2021 10:41
1126090,6d3901c7-fe96-4ae7-baa4-83f83ba92fff,GC_8fcc4dd2-e938-4698-9560-9c4b3af9565f,12/1/2021 0:00,15,0,0,,11/28/2021 1:47,12/1/2021 1:01,1.46342e+18,11/28/2021 9:32,1.0,3.0,5.0,Se mando whats ,11/28/2021 9:32,11/28/2021 9:32
1166009,6160b068-5bcc-4dba-a7d8-9b2b654f003f,GC_ecb54751-06ef-412c-a53d-7f3fc5431c33,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.46279e+18,12/1/2021 10:29,22.0,9.0,5.0,.,12/1/2021 10:29,12/1/2021 10:29
1142440,65b0a295-b530-4c40-975e-2d630f90cbab,GC_1afdaff5-5fa6-44f2-8f43-c6af21049d90,11/30/2021 0:00,15,0,0,,11/29/2021 1:47,11/30/2021 1:03,1.46377e+18,11/29/2021 15:50,1.0,9.0,5.0,Whatsapp ,11/29/2021 15:50,11/29/2021 15:50
1151665,a68f5b5b-31e1-4ca5-bc57-565ccd40f1d7,GC_85b85f2a-7c46-48b1-ac31-e5eb0469be0b,12/3/2021 0:00,15,0,0,,11/29/2021 5:23,12/3/2021 1:01,1.46528e+18,11/30/2021 11:21,1.0,9.0,5.0,. ,11/30/2021 11:21,11/30/2021 11:21
1108923,f398c1a2-3a36-4332-a88b-632247e3e015,GC_e53f1315-efd1-435f-adc1-0aaee324bfbb,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46051e+18,11/29/2021 10:47,1.0,3.0,5.0,Nc,11/29/2021 10:47,11/29/2021 10:47
1257028,5d59dc70-d737-4a5f-b61c-3a1e3a9b7991,GC_6f30e227-b259-47d0-86f0-9f0f9a00049b,12/13/2021 0:00,5,0,0,,12/5/2021 1:35,12/5/2021 1:35,,,,,,,,
1172174,bc38df2d-f1d0-4958-985d-2d3b0d230eee,GC_296146eb-9e64-43a8-8195-36a6909cef96,12/4/2021 0:00,10,1605,2805,12/3/2021 0:00,11/30/2021 6:55,12/3/2021 0:00,1.46566e+18,11/30/2021 13:27,11.0,9.0,5.0,K,11/30/2021 13:27,11/30/2021 13:27
1151731,b41ef0a7-1587-4c5a-a56a-c67c97d7e2cf,GC_d3996a67-5706-408f-9e4a-b831e328bc3f,12/3/2021 0:00,15,0,0,,11/29/2021 5:23,12/3/2021 1:01,1.46528e+18,11/29/2021 12:07,1.0,3.0,5.0,Se le env铆a Whatsapp,11/29/2021 12:07,11/29/2021 12:07
1052836,6c60daf2-974c-4b46-be1e-6e90e3f24c33,GC_9ccf24d3-dae0-4b7c-8696-645180984992,11/25/2021 0:00,15,0,0,,11/24/2021 1:39,11/24/2021 2:57,,,,,,,,
1143876,4951a2ed-936e-4805-9fb9-38b96dcb8d1a,GC_d267efb1-d74c-4954-85b7-a9cbd0154f37,12/2/2021 0:00,15,0,0,,11/29/2021 1:47,12/2/2021 1:01,1.46461e+18,12/1/2021 12:24,1.0,3.0,5.0,No contesta,12/1/2021 12:24,12/1/2021 12:24
1108455,f62569c4-fa91-45f6-8d32-069f5763bdf7,GC_166acd1c-4886-49b4-9115-6621d3322e94,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46417e+18,11/29/2021 10:20,1.0,3.0,5.0,No contesta llamada,11/29/2021 10:20,11/29/2021 10:20
1115552,398db3f2-61de-487e-8561-a6e72999785d,GC_c8e1b8a2-0034-4d83-906b-0944b418d043,11/30/2021 0:00,15,0,0,,11/27/2021 9:17,11/30/2021 1:01,1.46461e+18,11/27/2021 17:16,11.0,3.0,5.0,No responde,11/27/2021 17:16,11/27/2021 17:16
1151744,2c7ce968-298d-4e2d-872e-cb88d00e2076,GC_b059fa8b-7a0f-4a73-8775-14e22c91277a,12/3/2021 0:00,15,0,0,,11/29/2021 5:23,12/3/2021 1:01,1.46528e+18,11/30/2021 9:40,1.0,3.0,5.0,No contesta se le env铆a wtsp ,11/30/2021 9:40,11/30/2021 9:40
1171743,e293a0b5-dddd-4360-bd4b-9364f8aae35d,GC_fb7c69e0-6280-4bd8-82aa-1596d8b6909f,12/3/2021 0:00,15,0,0,,11/30/2021 6:25,12/3/2021 1:02,1.46566e+18,11/30/2021 17:49,11.0,3.0,5.0,NO RESPONDE ,11/30/2021 17:49,11/30/2021 17:49
1063434,2cb282b0-5e2b-4242-baa1-34f34c899945,GC_ac144463-ec60-4a22-b481-0fec4917f2ed,11/25/2021 0:00,15,0,0,,11/24/2021 2:57,11/25/2021 1:03,,,,,,,,
1207782,092d933c-4de3-42c7-8041-d3fcf4227d91,GC_6603c79c-f862-4ee0-97d6-326d11e1bf94,12/6/2021 0:00,5,0,0,,12/2/2021 1:51,12/2/2021 1:51,1.46566e+18,12/3/2021 13:39,22.0,9.0,5.0,K,12/3/2021 13:39,12/3/2021 13:39
1089291,199c4096-6a2e-4f03-909d-645b475530dd,GC_de37786f-6983-4566-a2e4-b9e8f807ec2f,11/27/2021 0:00,15,0,0,,11/26/2021 1:43,11/27/2021 1:03,1.46051e+18,11/26/2021 15:42,1.0,3.0,5.0,Nc,11/26/2021 15:42,11/26/2021 15:42
1089911,6d228bb9-363e-43dd-9819-463a0a1c592f,GC_27b412df-7817-4800-bca5-463a28115be1,11/29/2021 0:00,15,0,0,,11/26/2021 1:47,11/29/2021 1:01,1.46051e+18,11/26/2021 12:58,1.0,3.0,5.0,.,11/26/2021 12:58,11/26/2021 12:58
1145512,9923939a-4412-424e-a4aa-004e6483e5f7,GC_ddfd3430-868f-4e5e-957a-dbd35a5f3f6d,12/3/2021 0:00,15,0,0,,11/29/2021 1:51,12/3/2021 1:01,1.46379e+18,11/30/2021 14:34,1.0,3.0,5.0,nc,11/30/2021 14:34,11/30/2021 14:34
1151791,9208286b-5d72-492c-95b2-a5a509bcf278,GC_7813470e-2b82-496d-b0e4-4ae2e14a2d61,12/3/2021 0:00,15,0,0,,11/29/2021 5:23,12/3/2021 1:01,1.46528e+18,11/30/2021 15:21,22.0,3.0,5.0,"No contest贸 ni su hermano ni su mam谩, ",11/30/2021 15:21,11/30/2021 15:21
1151779,a5abd924-17df-4aa1-b5ee-0f944cdb372b,GC_1c967c0b-223e-4bfe-b4ad-87b252029519,12/3/2021 0:00,15,0,0,,11/29/2021 5:23,12/3/2021 1:01,1.46528e+18,11/30/2021 16:40,1.0,9.0,5.0,Ignora los mensajes ,11/30/2021 16:40,11/30/2021 16:40
1187264,a79a079e-b9ca-46c3-bb39-cb21c4144ff3,GC_947e5250-7d74-46b4-8cb1-b99195aa9c86,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46528e+18,12/1/2021 9:50,1.0,3.0,5.0,Esperando respuesta,12/1/2021 9:50,12/1/2021 9:50
1222794,3b2af60b-7a85-4853-9226-be9c044fb126,GC_687d4b74-b0aa-41f3-9e36-48a75f0512c9,12/4/2021 0:00,15,1070,0,,12/3/2021 1:47,12/3/2021 13:20,1.46603e+18,12/3/2021 11:40,1.0,3.0,5.0,Manda a buz贸n de voz,12/3/2021 11:40,12/3/2021 11:40
1065149,4fd3eea7-42ce-4337-9616-95277d25a41b,GC_fc81397b-8d40-4e33-a2db-3ebb3b821a56,11/26/2021 0:00,15,0,0,,11/25/2021 1:35,11/25/2021 2:22,,,,,,,,
1089932,37165f22-285d-4b5a-9cae-db73949e1cde,GC_820a9f03-c7df-4753-a345-2eb1c512fff8,11/29/2021 0:00,15,0,0,,11/26/2021 1:47,11/29/2021 1:01,1.46308e+18,11/27/2021 10:50,1.0,1.0,5.0,m,11/27/2021 10:50,11/27/2021 10:50
1115587,dd847f5e-f1ed-4c40-8779-a3ba87497d02,GC_f341ac8a-cd3e-4378-b68b-50b45afb954c,11/30/2021 0:00,15,0,0,,11/27/2021 9:17,11/30/2021 1:02,1.46461e+18,11/27/2021 15:36,1.0,3.0,5.0,No responde ,11/27/2021 15:36,11/27/2021 15:36
1126737,153f771b-1edb-48b7-903c-15f9d35a1dc1,GC_30b7d0fd-eaa3-47b1-be2b-f20064d1c1e7,12/1/2021 0:00,15,0,0,,11/28/2021 1:47,12/1/2021 1:01,1.46417e+18,11/30/2021 10:21,11.0,3.0,5.0,No contesta ,11/30/2021 10:21,11/30/2021 10:21
1090342,4288d0aa-a496-4906-90a4-fb03f8ef93be,GC_8511d8bd-48b0-4fce-b89c-0cc1c414db0a,11/29/2021 0:00,15,0,0,,11/26/2021 1:47,11/29/2021 1:01,1.46342e+18,11/27/2021 13:46,1.0,9.0,5.0,Mand茅 SMS,11/27/2021 13:46,11/27/2021 13:46
1101207,032eecea-5818-458a-b8f6-a112dcb1f208,GC_8cdeb4f0-0ba1-4274-bcf9-5b60713d347d,11/28/2021 0:00,15,0,0,,11/27/2021 1:35,11/28/2021 1:02,,,,,,,,
1258240,6d3901c7-fe96-4ae7-baa4-83f83ba92fff,GC_8fcc4dd2-e938-4698-9560-9c4b3af9565f,12/13/2021 0:00,5,0,0,,12/5/2021 1:39,12/5/2021 1:39,,,,,,,,
1108770,6dc7f327-cea2-4464-aba0-88841b9b3398,GC_3abd3239-296e-409c-8f3e-2c091d461085,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46417e+18,11/29/2021 17:05,22.0,10.0,5.0,No cuenta con WhatsApp,11/29/2021 17:05,11/29/2021 17:05
1240397,8b9545cb-84bb-451a-be30-aff3e2357339,GC_9385d159-1a40-4356-affe-c2524a32f28d,12/12/2021 0:00,5,0,0,,12/4/2021 1:43,12/4/2021 1:43,,,,,,,,
1053101,9208286b-5d72-492c-95b2-a5a509bcf278,GC_7813470e-2b82-496d-b0e4-4ae2e14a2d61,11/25/2021 0:00,15,0,0,,11/24/2021 1:39,11/25/2021 1:03,1.46242e+18,11/24/2021 16:51,1.0,9.0,5.0,Wa,11/24/2021 16:51,11/24/2021 16:51
1166271,dd847f5e-f1ed-4c40-8779-a3ba87497d02,GC_f341ac8a-cd3e-4378-b68b-50b45afb954c,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.46528e+18,11/30/2021 12:51,1.0,9.0,5.0,No contesta la llamada se le envi贸 whatsapp ,11/30/2021 12:51,11/30/2021 12:51
1186133,75db85d0-3429-4904-b756-3a92b3ee3ffa,GC_af76a662-178d-4601-abea-18f7d82e6ade,12/4/2021 0:00,15,0,0,,12/1/2021 1:51,12/4/2021 1:01,1.46417e+18,12/3/2021 10:47,1.0,3.0,5.0,Nc,12/3/2021 10:47,12/3/2021 10:47
1163176,40cba9e0-3acf-414c-9040-b2019a447aa1,GC_d9c65b37-353e-4aa6-8d38-7e038af44209,12/1/2021 0:00,15,0,0,,11/30/2021 1:47,12/1/2021 1:03,1.46051e+18,11/30/2021 9:49,1.0,9.0,5.0,Wa ,11/30/2021 9:49,11/30/2021 9:49
1108389,c734058b-bc40-4339-a96f-7ddd5a9f352a,GC_d3d73c27-9733-4fee-8302-50292040d465,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46051e+18,11/28/2021 12:10,11.0,9.0,5.0, ,11/28/2021 12:10,11/28/2021 12:10
1187121,d4976e39-c799-4f8c-9485-5ed39219ea58,GC_cfa68360-c858-4b07-ad17-4863f1edf971,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46528e+18,12/4/2021 13:34,1.0,3.0,5.0,Buz贸n de voz ,12/4/2021 13:34,12/4/2021 13:34
1108722,cfa21386-c429-458e-8acb-422a8e37cf54,GC_39221e9b-854f-4961-a967-3cae38d3a85c,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46342e+18,11/28/2021 12:15,1.0,9.0,5.0,No responde ,11/28/2021 12:15,11/28/2021 12:15
1187238,7eb870e2-2f14-4bb1-8b4e-5d4551260a62,GC_c2634082-9158-4875-8d69-eb7a1cb4fc5e,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46566e+18,12/1/2021 10:15,22.0,9.0,5.0,K,12/1/2021 10:15,12/1/2021 10:15
1108904,a3517f01-a9fc-43a8-b615-c773448c8fd5,GC_154eb886-c54f-4526-8586-e8840a8e34af,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46342e+18,11/28/2021 16:10,1.0,1.0,5.0,Quiere pagar ma帽ana ,11/28/2021 16:10,11/28/2021 16:10
1166069,489469cc-e111-45fe-9f43-1af94c8d866e,GC_f9265218-7d3c-48c5-a3b6-1e630a8229d9,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.46528e+18,12/1/2021 10:22,1.0,3.0,5.0,Esperando respuesta,12/1/2021 10:22,12/1/2021 10:22
1207310,043b65ef-663f-41a5-bd37-cacfdf27c5c0,GC_93d171ac-b3b6-451f-a7f4-bc2a81685df3,12/6/2021 0:00,5,0,0,,12/2/2021 1:51,12/2/2021 1:51,1.46528e+18,12/4/2021 15:59,1.0,9.0,5.0,No contesta WhatsApp,12/4/2021 15:59,12/4/2021 15:59
1108902,e82f5abd-c8dd-4107-a3e2-81e0bb4f71da,GC_2e6fa30d-4834-448b-855f-a16d9a843bb9,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46163e+18,11/29/2021 10:59,1.0,3.0,5.0,Buz贸n de voz ,11/29/2021 10:59,11/29/2021 10:59
1065126,4c6fdbac-2161-487c-adc5-cb1da1794194,GC_8baae2eb-1cb2-40d8-92cc-6e63c9e4bbcc,11/26/2021 0:00,15,0,0,,11/25/2021 1:35,11/25/2021 2:22,,,,,,,,
1124736,68b5e3b4-ac05-4a8c-a970-03bff78d2529,GC_b9a388ea-fb0d-456d-9598-a379b4062a39,11/29/2021 0:00,15,0,0,,11/28/2021 1:47,11/29/2021 1:03,1.46279e+18,11/28/2021 12:45,1.0,3.0,5.0,Buz贸n,11/28/2021 12:45,11/28/2021 12:45
1109199,2c8b38a9-bb90-4c74-99af-8174e1784cd1,GC_f613e648-1952-454c-b66f-b84a0e55bd5c,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46417e+18,11/28/2021 12:59,1.0,3.0,5.0,No contesta,11/28/2021 12:59,11/28/2021 12:59
1187303,012ee84d-b9e4-4f23-8674-a5ab05a4e5e3,GC_48bf9509-3e44-44d8-8c4e-b840b15b5e0a,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46566e+18,12/2/2021 10:51,1.0,9.0,5.0,D,12/2/2021 10:51,12/2/2021 10:51
1108821,9c83138c-2bd6-4572-ac4b-445e20257c6c,GC_a3df6bf2-13e1-4978-90a6-1a64a09060dd,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46342e+18,11/28/2021 11:33,1.0,9.0,5.0,No responde ,11/28/2021 11:33,11/28/2021 11:33
1089109,82b5c71c-7165-4c6c-9f03-090de8a3b3dc,GC_debd830a-5b80-4efb-b940-ff265de05bc4,11/27/2021 0:00,15,0,0,,11/26/2021 1:43,11/26/2021 4:48,,,,,,,,
1243518,c61c7dab-ff78-4740-8578-71b6e203698c,GC_ab35a8e6-cac8-4fe8-be32-98b90f713a97,12/12/2021 0:00,5,0,0,,12/4/2021 1:47,12/4/2021 1:47,,,,,,,,
1166397,91b8dd69-1e83-48af-8d0d-b56785b7a4ae,GC_a4c03a0c-8829-4246-9848-9a54eab5f480,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.46528e+18,12/1/2021 15:52,1.0,3.0,5.0,No contesta manda a buz贸n ,12/1/2021 15:52,12/1/2021 15:52
1107209,97fce719-2d53-4bd2-a743-5571663efbfe,GC_c6a5cc02-d9fe-463b-8e6e-9706e5bde7a0,11/28/2021 0:00,15,0,0,,11/27/2021 1:43,11/28/2021 1:03,1.46377e+18,11/27/2021 15:26,1.0,9.0,5.0,Se envi贸 WhatsApp,11/27/2021 15:26,11/27/2021 15:26
1186035,be70bdf9-b09e-4607-90c2-ddb99cc3c99f,GC_fc50e5a0-8422-4d01-af3b-f8c092ce6a66,12/4/2021 0:00,15,0,0,,12/1/2021 1:51,12/4/2021 1:01,1.46461e+18,12/3/2021 10:46,1.0,3.0,5.0,.,12/3/2021 10:46,12/3/2021 10:46
1115547,6e9831dd-e5cd-47c2-9d84-f1d16c02c993,GC_8baec59f-df4f-4cbe-9f7b-f43c200a3627,11/30/2021 0:00,15,0,0,,11/27/2021 9:17,11/30/2021 1:01,1.46461e+18,11/27/2021 17:10,31.0,7.0,5.0,Buzon,11/27/2021 17:10,11/27/2021 17:10
1108321,7c2999a5-621e-4677-9b35-a35ae8008e2c,GC_501e559d-0592-41cc-ae43-fddf9774a70e,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46051e+18,11/29/2021 11:56,1.0,9.0,5.0,Nc,11/29/2021 11:56,11/29/2021 11:56
1071530,9208286b-5d72-492c-95b2-a5a509bcf278,GC_7813470e-2b82-496d-b0e4-4ae2e14a2d61,11/26/2021 0:00,15,0,0,,11/25/2021 1:43,11/26/2021 1:03,1.46308e+18,11/25/2021 9:53,1.0,9.0,5.0,Mand茅 WhatsApp sin respuesta,11/25/2021 9:53,11/25/2021 9:53
1166524,f85e31c2-c69e-4a09-95d8-bf204a077562,GC_b2d13b7b-eafc-49f1-ba8c-e2bb52c56e55,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.46528e+18,12/3/2021 17:25,1.0,9.0,5.0,Se le mando WhatsApp,12/3/2021 17:25,12/3/2021 17:25
1126650,595dd61d-e321-47da-9b07-9c2a3729590f,GC_6c89d8db-32dc-421b-b022-8ff377e2ce8f,12/1/2021 0:00,15,0,0,,11/28/2021 1:47,12/1/2021 1:01,1.46342e+18,11/28/2021 10:37,1.0,9.0,5.0,No responde ,11/28/2021 10:37,11/28/2021 10:37
1166228,ef0be017-ebe8-411d-b140-20bdc6723ce6,GC_35418179-68a5-4556-a098-143ada187da3,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,11/30/2021 6:55,,,,,,,,
1115571,2e6224dc-be2a-421a-84ee-976cb4471738,GC_260efbb0-58db-4e9f-a546-ca61d9c3daa4,11/30/2021 0:00,15,0,0,,11/27/2021 9:17,11/30/2021 1:02,1.46461e+18,11/28/2021 9:37,1.0,3.0,5.0,No contesto,11/28/2021 9:37,11/28/2021 9:37
1187453,50ce672c-efdf-4c28-be5a-f05cbd67c5d2,GC_9cf98561-eb11-4c95-8a46-8dee8aa65d25,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46528e+18,12/1/2021 13:00,1.0,3.0,5.0,No contesta manda a buz贸n ,12/1/2021 13:00,12/1/2021 13:00
1172174,bc38df2d-f1d0-4958-985d-2d3b0d230eee,GC_296146eb-9e64-43a8-8195-36a6909cef96,12/4/2021 0:00,10,1605,2805,12/3/2021 0:00,11/30/2021 6:55,12/3/2021 0:00,1.46566e+18,12/2/2021 12:54,22.0,9.0,5.0,K,12/2/2021 12:54,12/2/2021 12:54
1151791,9208286b-5d72-492c-95b2-a5a509bcf278,GC_7813470e-2b82-496d-b0e4-4ae2e14a2d61,12/3/2021 0:00,15,0,0,,11/29/2021 5:23,12/3/2021 1:01,1.46528e+18,11/30/2021 11:20,1.0,3.0,5.0,Manda a buz贸n directo,11/30/2021 11:20,11/30/2021 11:20
1221630,a71560a6-6e15-4d6e-b3db-c0c0d1ab24b3,GC_0249756e-dc1f-43c2-ab8c-e89ebcae9168,12/6/2021 0:00,5,0,0,,12/3/2021 1:43,12/3/2021 1:43,1.46342e+18,12/3/2021 10:14,1.0,9.0,5.0,No contesta ,12/3/2021 10:14,12/3/2021 10:14
1187140,795c400d-bbba-4267-9a6f-9e605fac20de,GC_fc323c22-d352-45f2-89ef-61786b20ff61,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46566e+18,12/1/2021 10:06,22.0,9.0,5.0,K,12/1/2021 10:06,12/1/2021 10:06
1187101,5f096140-db00-42f2-b29d-d6b344414bed,GC_25849826-a825-4860-8c8e-569050f3bd99,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46566e+18,12/3/2021 12:00,1.0,3.0,5.0,A,12/3/2021 12:00,12/3/2021 12:00
1186107,ccbf113c-3edb-44c6-8fd5-3e759ecfa9c3,GC_de91b1e8-06b9-4804-ab30-276c4752e058,12/4/2021 0:00,15,0,0,,12/1/2021 1:51,12/4/2021 1:01,1.46566e+18,12/1/2021 10:16,1.0,9.0,5.0,Se le mando SMS,12/1/2021 10:16,12/1/2021 10:16
1070548,fc41bf9a-b36f-4164-9453-e0fe415e58e0,GC_4dfdbdee-fd93-4d08-8930-ae31854298f6,11/26/2021 0:00,15,0,0,,11/25/2021 1:43,11/26/2021 1:03,1.46308e+18,11/25/2021 15:53,1.0,9.0,5.0,Mand茅 WhatsApp sin respuesta,11/25/2021 15:53,11/25/2021 15:53
1122514,6079154c-44fe-42ce-ba7f-6fbe0b6b2139,GC_e2545d7b-7aea-498f-af21-26be232c1319,11/29/2021 0:00,15,0,0,,11/28/2021 1:43,11/29/2021 1:03,1.46279e+18,11/28/2021 13:58,1.0,9.0,5.0,Wha,11/28/2021 13:58,11/28/2021 13:58
1164141,b4759dd1-26d2-4946-8f4e-1d92bef368ff,GC_d9ac594d-4d17-4a56-9929-5e944e3aad13,12/3/2021 0:00,15,0,0,,11/30/2021 1:51,12/3/2021 1:01,1.46163e+18,12/1/2021 17:31,1.0,3.0,5.0,No contesta,12/1/2021 17:31,12/1/2021 17:31
1166181,1288a508-8058-4107-a09c-4cea5390d556,GC_74b3b7e7-2887-4ddf-83f1-f8cf14820a58,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.4646e+18,12/3/2021 11:49,1.0,3.0,5.0,Nc,12/3/2021 11:49,12/3/2021 11:49
1144974,72dc3caf-7850-443a-818a-6435706fa15a,GC_2a1d21b0-b163-415f-914b-9ed6e7aebd83,12/2/2021 0:00,15,0,0,,11/29/2021 1:51,12/2/2021 1:01,1.46417e+18,12/1/2021 14:16,11.0,3.0,5.0,No contesta,12/1/2021 14:16,12/1/2021 14:16
1107410,27234f18-e9a7-4fe5-b1b9-ce07de330139,GC_eccc32c6-cc23-4e8a-8ece-4edfdffe924f,11/28/2021 0:00,15,0,0,,11/27/2021 1:43,11/28/2021 1:03,1.46279e+18,11/27/2021 13:25,1.0,3.0,5.0,Recordatorio,11/27/2021 13:25,11/27/2021 13:25
1166588,5195da3a-7177-423f-84e8-df6f69421eff,GC_2ccbd132-b43b-497c-a0db-bad1cc59c744,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.46528e+18,12/1/2021 10:06,1.0,3.0,5.0,Esperando respuesta,12/1/2021 10:06,12/1/2021 10:06
1108555,52e597cb-c7d4-4205-94a2-f6c1c69a5b62,GC_b4b3fee1-489d-4051-83bf-b338fcb7a792,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46417e+18,11/29/2021 12:30,1.0,3.0,5.0,Buz贸n,11/29/2021 12:30,11/29/2021 12:30
1166397,91b8dd69-1e83-48af-8d0d-b56785b7a4ae,GC_a4c03a0c-8829-4246-9848-9a54eab5f480,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.46528e+18,12/3/2021 15:40,1.0,3.0,5.0,Buz贸n ,12/3/2021 15:40,12/3/2021 15:40
1089085,47f84f12-4c88-4c18-8463-31bdb6a7e77f,GC_538976fd-0565-4a36-888e-a9b178617e4d,11/27/2021 0:00,15,0,0,,11/26/2021 1:43,11/27/2021 1:03,1.46377e+18,11/26/2021 9:31,1.0,9.0,5.0,Esperando respuesta ,11/26/2021 9:31,11/26/2021 9:31
1086975,a97a46ae-5ada-45e3-a0b3-67a9fc493dcb,GC_f3bc8cc3-bd46-4e0b-ac3b-b1dd2cb55ff0,11/27/2021 0:00,15,0,0,,11/26/2021 1:43,11/27/2021 1:03,,,,,,,,
1049534,e7d59179-bbc4-4eea-994c-fa79385fffca,GC_6074f887-39d0-4962-9eb4-5a1073403fae,11/25/2021 0:00,15,0,0,,11/24/2021 1:35,11/25/2021 1:02,1.46051e+18,11/24/2021 9:56,1.0,3.0,5.0,Manda a buz贸n de voz,11/24/2021 9:56,11/24/2021 9:56
1186107,ccbf113c-3edb-44c6-8fd5-3e759ecfa9c3,GC_de91b1e8-06b9-4804-ab30-276c4752e058,12/4/2021 0:00,15,0,0,,12/1/2021 1:51,12/4/2021 1:01,1.46566e+18,12/1/2021 17:04,1.0,3.0,5.0,No contesta,12/1/2021 17:04,12/1/2021 17:04
1187459,060531fe-ce45-43a8-ba8c-4cf67ca2119d,GC_918600c7-8d50-4e73-a052-79855b929866,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46528e+18,12/4/2021 16:54,1.0,9.0,5.0,No contesta WhatsApp,12/4/2021 16:54,12/4/2021 16:54
1070548,fc41bf9a-b36f-4164-9453-e0fe415e58e0,GC_4dfdbdee-fd93-4d08-8930-ae31854298f6,11/26/2021 0:00,15,0,0,,11/25/2021 1:43,11/26/2021 1:03,1.46308e+18,11/25/2021 9:30,1.0,9.0,5.0,Mand茅 WhatsApp sin respuesta,11/25/2021 9:30,11/25/2021 9:30
1206902,de329cae-432f-45f4-abb2-22d6f44a3875,GC_7070de2f-08cc-413f-a13d-11c045f7d11e,12/6/2021 0:00,5,0,0,,12/2/2021 1:51,12/2/2021 1:51,1.46528e+18,12/3/2021 15:22,1.0,9.0,5.0,Se le mando WhatsApp,12/3/2021 15:22,12/3/2021 15:22
1207782,092d933c-4de3-42c7-8041-d3fcf4227d91,GC_6603c79c-f862-4ee0-97d6-326d11e1bf94,12/6/2021 0:00,5,0,0,,12/2/2021 1:51,12/2/2021 1:51,1.46566e+18,12/3/2021 13:40,22.0,9.0,5.0,K,12/3/2021 13:40,12/3/2021 13:40
1166470,1d356ab6-70fd-425f-a6ef-04b5cf0f4b37,GC_07358fc7-d43f-4f00-b446-7fc857df016e,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.46528e+18,11/30/2021 10:14,1.0,3.0,5.0,. ,11/30/2021 10:14,11/30/2021 10:14
